Date/Time,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2018-07-01 01:00:00-04:00,0,7324,5316,0,1058,0,2544,567
2018-07-01 02:00:00-04:00,0,6359,5281,0,1083,0,2486,527
2018-07-01 03:00:00-04:00,0,5616,5093,0,776,0,2354,552
2018-07-01 04:00:00-04:00,0,5418,5082,0,666,0,2276,482
2018-07-01 05:00:00-04:00,0,5334,5086,0,621,0,2249,342
2018-07-01 06:00:00-04:00,0,5397,5078,0,637,0,2240,265
2018-07-01 07:00:00-04:00,0,5818,4981,0,602,0,2446,183
2018-07-01 08:00:00-04:00,0,6857,5271,0,637,0,2817,155
2018-07-01 09:00:00-04:00,0,7402,5265,0,683,0,3247,111
2018-07-01 10:00:00-04:00,0,8967,5295,0,756,0,3308,34
2018-07-01 11:00:00-04:00,0,10232,5297,0,995,0,3617,16
2018-07-01 12:00:00-04:00,0,11774,5281,359,952,0,3708,16
2018-07-01 13:00:00-04:00,0,12968,5288,383,1026,0,3767,11
2018-07-01 14:00:00-04:00,0,13958,5286,384,1056,0,3874,3
2018-07-01 15:00:00-04:00,0,14391,5292,387,1064,0,3912,0
2018-07-01 16:00:00-04:00,0,14919,5296,425,1061,0,4441,13
2018-07-01 17:00:00-04:00,0,15121,5297,448,1053,0,4620,18
2018-07-01 18:00:00-04:00,0,15220,5306,479,1026,0,4544,29
2018-07-01 19:00:00-04:00,0,15127,5325,615,1037,0,4172,32
2018-07-01 20:00:00-04:00,0,14872,5331,621,1042,0,3887,37
2018-07-01 21:00:00-04:00,0,14508,5318,522,1039,0,3637,62
2018-07-01 22:00:00-04:00,0,13790,5315,398,1039,0,3730,127
2018-07-01 23:00:00-04:00,0,12209,5318,342,1036,0,3272,184
2018-07-02 00:00:00-04:00,0,10500,5281,0,1300,0,3154,244
2018-07-02 01:00:00-04:00,0,9635,5258,0,1277,0,2784,369
2018-07-02 02:00:00-04:00,0,8449,5195,0,1232,0,2321,439
2018-07-02 03:00:00-04:00,0,7793,5201,0,1184,0,2315,469
2018-07-02 04:00:00-04:00,0,7562,5145,0,1069,0,2354,464
2018-07-02 05:00:00-04:00,0,7478,5155,0,1011,0,2308,499
2018-07-02 06:00:00-04:00,0,7787,5183,0,1055,0,2406,564
2018-07-02 07:00:00-04:00,0,8894,5269,0,964,0,2617,481
2018-07-02 08:00:00-04:00,0,10099,5278,0,1050,0,3111,353
2018-07-02 09:00:00-04:00,0,11244,5306,0,1068,0,3237,222
2018-07-02 10:00:00-04:00,0,12844,5312,0,1255,0,3238,172
2018-07-02 11:00:00-04:00,0,14070,5329,539,943,0,3376,213
2018-07-02 12:00:00-04:00,0,14963,5327,541,959,0,3639,284
2018-07-02 13:00:00-04:00,0,15542,5312,550,989,0,4016,260
2018-07-02 14:00:00-04:00,0,16351,5296,589,959,0,4353,233
2018-07-02 15:00:00-04:00,0,16418,5296,609,906,0,4425,238
2018-07-02 16:00:00-04:00,0,16201,5295,655,834,0,4420,455
2018-07-02 17:00:00-04:00,0,16339,5291,759,864,0,4505,451
2018-07-02 18:00:00-04:00,0,16081,5296,807,856,0,4458,530
2018-07-02 19:00:00-04:00,0,15733,5306,808,855,0,4336,455
2018-07-02 20:00:00-04:00,0,15623,5301,783,854,0,3809,539
2018-07-02 21:00:00-04:00,0,15502,5298,696,848,0,3467,571
2018-07-02 22:00:00-04:00,0,14515,5291,593,849,0,3317,662
2018-07-02 23:00:00-04:00,0,12579,5314,526,851,0,2776,718
2018-07-03 00:00:00-04:00,0,11051,5310,0,1295,0,2623,626
2018-07-03 01:00:00-04:00,0,9538,5299,0,1169,0,2676,567
2018-07-03 02:00:00-04:00,0,8974,5228,0,752,0,2482,491
2018-07-03 03:00:00-04:00,0,8549,5122,0,606,0,2607,341
2018-07-03 04:00:00-04:00,0,8333,5104,0,603,0,2665,219
2018-07-03 05:00:00-04:00,0,8108,5105,0,773,0,2408,144
2018-07-03 06:00:00-04:00,0,8407,5198,0,1070,0,2402,82
2018-07-03 07:00:00-04:00,0,9373,5298,0,1035,0,2514,72
2018-07-03 08:00:00-04:00,0,10430,5301,0,850,0,2993,65
2018-07-03 09:00:00-04:00,0,11501,5306,0,972,0,3360,39
2018-07-03 10:00:00-04:00,0,12804,5319,0,885,0,3743,31
2018-07-03 11:00:00-04:00,0,13646,5306,370,821,0,3807,32
2018-07-03 12:00:00-04:00,0,14689,5303,389,902,0,3928,32
2018-07-03 13:00:00-04:00,0,15579,5305,393,883,0,3982,21
2018-07-03 14:00:00-04:00,0,16096,5305,475,780,0,4325,20
2018-07-03 15:00:00-04:00,0,16092,5298,555,909,0,4220,26
2018-07-03 16:00:00-04:00,0,16522,5290,569,711,0,4300,47
2018-07-03 17:00:00-04:00,0,16770,5286,577,693,0,4196,72
2018-07-03 18:00:00-04:00,0,16591,5285,577,883,0,4236,102
2018-07-03 19:00:00-04:00,0,16167,5284,552,863,0,3891,78
2018-07-03 20:00:00-04:00,0,15266,5287,494,884,0,3642,53
2018-07-03 21:00:00-04:00,0,14387,5277,400,884,0,3388,85
2018-07-03 22:00:00-04:00,0,13419,5282,351,842,0,3336,101
2018-07-03 23:00:00-04:00,0,11883,5276,351,853,0,2866,101
2018-07-04 00:00:00-04:00,0,10584,5259,292,859,0,2702,78
2018-07-04 01:00:00-04:00,0,8707,5272,0,952,0,2549,49
2018-07-04 02:00:00-04:00,0,7652,5245,0,776,0,2469,49
2018-07-04 03:00:00-04:00,0,7194,5052,0,597,0,2370,46
2018-07-04 04:00:00-04:00,0,6913,5027,0,600,0,2343,48
2018-07-04 05:00:00-04:00,0,6772,5022,0,599,0,2355,60
2018-07-04 06:00:00-04:00,0,6797,5019,0,602,0,2220,72
2018-07-04 07:00:00-04:00,0,7404,5036,0,619,0,2437,84
2018-07-04 08:00:00-04:00,0,8496,5219,0,744,0,2969,72
2018-07-04 09:00:00-04:00,0,8921,5215,0,697,0,3653,33
2018-07-04 10:00:00-04:00,0,10161,5207,0,988,0,3466,39
2018-07-04 11:00:00-04:00,0,11994,5228,370,668,0,3485,25
2018-07-04 12:00:00-04:00,0,13376,5250,425,605,0,3609,46
2018-07-04 13:00:00-04:00,0,14014,5300,656,633,0,3587,29
2018-07-04 14:00:00-04:00,0,14308,5296,615,879,0,3741,5
2018-07-04 15:00:00-04:00,0,14678,5278,459,909,0,3774,7
2018-07-04 16:00:00-04:00,0,14881,5279,495,903,0,3774,25
2018-07-04 17:00:00-04:00,0,15043,5262,533,892,0,3768,52
2018-07-04 18:00:00-04:00,0,15423,5272,535,892,0,3758,32
2018-07-04 19:00:00-04:00,0,15078,5276,536,888,0,3704,30
2018-07-04 20:00:00-04:00,0,13846,5282,509,894,0,3488,36
2018-07-04 21:00:00-04:00,0,13249,5277,361,882,0,3422,52
2018-07-04 22:00:00-04:00,0,12490,5262,349,882,0,3545,84
2018-07-04 23:00:00-04:00,0,11041,5249,300,875,0,3514,160
2018-07-05 00:00:00-04:00,0,10268,5271,0,1161,0,3497,154
2018-07-05 01:00:00-04:00,0,8714,5280,0,1113,0,2801,243
2018-07-05 02:00:00-04:00,0,7863,5268,0,915,0,2655,346
2018-07-05 03:00:00-04:00,0,7221,5154,0,685,0,2572,352
2018-07-05 04:00:00-04:00,0,6641,5137,0,595,0,2461,301
2018-07-05 05:00:00-04:00,0,6658,5137,0,596,0,2315,268
2018-07-05 06:00:00-04:00,0,6814,5155,0,594,0,2272,269
2018-07-05 07:00:00-04:00,0,7698,5267,0,609,0,2625,284
2018-07-05 08:00:00-04:00,0,9100,5256,0,783,0,3290,232
2018-07-05 09:00:00-04:00,0,10819,5251,0,1100,0,3537,160
2018-07-05 10:00:00-04:00,0,12231,5268,0,1242,0,3577,133
2018-07-05 11:00:00-04:00,0,13809,5273,390,887,0,3686,118
2018-07-05 12:00:00-04:00,0,15071,5298,396,900,0,3829,137
2018-07-05 13:00:00-04:00,0,15682,5304,398,912,0,4071,137
2018-07-05 14:00:00-04:00,0,16060,5307,417,916,0,4358,152
2018-07-05 15:00:00-04:00,0,16044,5292,469,909,0,4278,179
2018-07-05 16:00:00-04:00,0,15948,5299,511,908,0,4379,167
2018-07-05 17:00:00-04:00,0,15985,5303,571,904,0,4519,169
2018-07-05 18:00:00-04:00,0,16049,5289,629,899,0,4452,243
2018-07-05 19:00:00-04:00,0,16024,5279,637,892,0,4191,371
2018-07-05 20:00:00-04:00,0,15624,5271,573,888,0,3725,393
2018-07-05 21:00:00-04:00,0,14980,5264,540,842,0,3429,458
2018-07-05 22:00:00-04:00,0,14178,5266,468,771,0,3420,487
2018-07-05 23:00:00-04:00,0,12371,5267,319,874,0,3267,619
2018-07-06 00:00:00-04:00,0,10338,5277,0,1173,0,3038,695
2018-07-06 01:00:00-04:00,0,8641,5172,478,837,0,2689,491
2018-07-06 02:00:00-04:00,0,7400,5206,421,765,0,2523,467
2018-07-06 03:00:00-04:00,0,6764,5089,385,806,0,2493,557
2018-07-06 04:00:00-04:00,0,6707,4905,344,624,0,2357,570
2018-07-06 05:00:00-04:00,0,6685,4790,352,483,0,2241,589
2018-07-06 06:00:00-04:00,0,6996,4973,351,543,0,2376,634
2018-07-06 07:00:00-04:00,0,7806,5119,427,558,0,2603,545
2018-07-06 08:00:00-04:00,0,8494,5093,475,526,0,2916,472
2018-07-06 09:00:00-04:00,0,9570,5060,564,523,0,2983,316
2018-07-06 10:00:00-04:00,0,10231,5067,606,461,0,3123,325
2018-07-06 11:00:00-04:00,0,10828,5064,707,428,0,3170,450
2018-07-06 12:00:00-04:00,0,11242,5058,737,383,0,3281,623
2018-07-06 13:00:00-04:00,0,10957,5036,735,462,0,3308,679
2018-07-06 14:00:00-04:00,0,10783,5004,810,382,0,3338,685
2018-07-06 15:00:00-04:00,0,10841,4984,922,341,0,3315,750
2018-07-06 16:00:00-04:00,0,10844,4975,947,328,0,3230,805
2018-07-06 17:00:00-04:00,0,10919,4949,926,329,0,3173,610
2018-07-06 18:00:00-04:00,0,10990,4952,913,336,0,3378,596
2018-07-06 19:00:00-04:00,0,10389,4968,780,331,0,3310,507
2018-07-06 20:00:00-04:00,0,9654,4982,729,332,0,3269,391
2018-07-06 21:00:00-04:00,0,9117,4993,732,332,0,3074,276
2018-07-06 22:00:00-04:00,0,7779,4995,695,329,0,3126,300
2018-07-06 23:00:00-04:00,0,6848,5022,556,336,0,2558,315
2018-07-07 00:00:00-04:00,0,6040,5057,477,337,0,2103,353
2018-07-07 01:00:00-04:00,0,5134,5105,0,468,0,2345,226
2018-07-07 02:00:00-04:00,0,4450,5123,0,426,0,2311,312
2018-07-07 03:00:00-04:00,0,4068,4998,0,415,0,2002,266
2018-07-07 04:00:00-04:00,0,3855,4798,0,401,0,1871,224
2018-07-07 05:00:00-04:00,0,3974,4871,0,408,0,1921,134
2018-07-07 06:00:00-04:00,0,3966,4867,0,408,0,1890,111
2018-07-07 07:00:00-04:00,0,4362,4841,0,407,0,1965,76
2018-07-07 08:00:00-04:00,0,4721,5172,0,437,0,2296,19
2018-07-07 09:00:00-04:00,0,4968,5186,0,454,0,2597,3
2018-07-07 10:00:00-04:00,0,5299,5205,0,508,0,2635,24
2018-07-07 11:00:00-04:00,0,5331,5187,0,511,0,3014,51
2018-07-07 12:00:00-04:00,0,5673,5175,0,514,0,3034,59
2018-07-07 13:00:00-04:00,0,6078,5184,0,518,0,3205,92
2018-07-07 14:00:00-04:00,0,6014,5181,0,515,0,3136,123
2018-07-07 15:00:00-04:00,0,5797,5181,0,518,0,3099,111
2018-07-07 16:00:00-04:00,0,6204,5191,0,561,0,3148,82
2018-07-07 17:00:00-04:00,0,6320,5200,0,561,0,3123,84
2018-07-07 18:00:00-04:00,0,6703,5210,0,553,0,3226,66
2018-07-07 19:00:00-04:00,0,6785,5218,0,499,0,3265,49
2018-07-07 20:00:00-04:00,0,6701,5220,0,496,0,3194,42
2018-07-07 21:00:00-04:00,0,6419,5234,0,497,0,2993,83
2018-07-07 22:00:00-04:00,0,6217,5219,0,497,0,3040,171
2018-07-07 23:00:00-04:00,0,5874,5244,0,477,0,2540,227
2018-07-08 00:00:00-04:00,0,5233,5229,0,447,0,2232,239
2018-07-08 01:00:00-04:00,0,4154,5120,0,485,0,2261,277
2018-07-08 02:00:00-04:00,0,3482,4990,0,423,0,2156,281
2018-07-08 03:00:00-04:00,0,3364,4881,0,405,0,1960,291
2018-07-08 04:00:00-04:00,0,3309,4815,0,403,0,1953,331
2018-07-08 05:00:00-04:00,0,3362,4791,0,403,0,1848,329
2018-07-08 06:00:00-04:00,0,3473,4876,0,412,0,1884,318
2018-07-08 07:00:00-04:00,0,3689,4759,0,404,0,1968,255
2018-07-08 08:00:00-04:00,0,4019,4947,0,424,0,2264,211
2018-07-08 09:00:00-04:00,0,4518,5163,0,477,0,2303,125
2018-07-08 10:00:00-04:00,0,4978,5146,0,502,0,2840,113
2018-07-08 11:00:00-04:00,0,5179,5162,0,511,0,3009,142
2018-07-08 12:00:00-04:00,0,5600,5160,0,515,0,3405,124
2018-07-08 13:00:00-04:00,0,5644,5172,0,557,0,3404,149
2018-07-08 14:00:00-04:00,0,6128,5191,0,558,0,3551,129
2018-07-08 15:00:00-04:00,0,6476,5190,0,556,0,3595,131
2018-07-08 16:00:00-04:00,0,6731,5205,0,553,0,3599,163
2018-07-08 17:00:00-04:00,0,7508,5220,0,552,0,3665,190
2018-07-08 18:00:00-04:00,0,7809,5255,0,550,0,3702,245
2018-07-08 19:00:00-04:00,0,8490,5255,0,546,0,3697,191
2018-07-08 20:00:00-04:00,0,8241,5256,0,540,0,3660,139
2018-07-08 21:00:00-04:00,0,7607,5238,0,536,0,3574,156
2018-07-08 22:00:00-04:00,0,7188,5219,0,534,0,3536,312
2018-07-08 23:00:00-04:00,0,6265,5238,0,497,0,3007,407
2018-07-09 00:00:00-04:00,0,5642,5200,0,484,0,2804,479
2018-07-09 01:00:00-04:00,0,4846,5168,0,482,0,2273,530
2018-07-09 02:00:00-04:00,0,4329,5162,0,448,0,2135,574
2018-07-09 03:00:00-04:00,0,4196,5042,0,418,0,1988,597
2018-07-09 04:00:00-04:00,0,4089,4925,0,403,0,1935,607
2018-07-09 05:00:00-04:00,0,4271,5063,0,409,0,2069,712
2018-07-09 06:00:00-04:00,0,4590,5172,0,419,0,2125,739
2018-07-09 07:00:00-04:00,0,5206,5175,0,446,0,2083,687
2018-07-09 08:00:00-04:00,0,6398,5177,0,470,0,2978,507
2018-07-09 09:00:00-04:00,0,7133,5170,0,472,0,3137,309
2018-07-09 10:00:00-04:00,0,7822,5183,0,523,0,3344,228
2018-07-09 11:00:00-04:00,0,8293,5189,0,528,0,3517,326
2018-07-09 12:00:00-04:00,0,9261,5236,0,539,0,3344,362
2018-07-09 13:00:00-04:00,0,9670,5239,0,543,0,3627,337
2018-07-09 14:00:00-04:00,0,10178,5247,0,542,0,3659,355
2018-07-09 15:00:00-04:00,0,10643,5251,0,542,0,3849,422
2018-07-09 16:00:00-04:00,0,10925,5259,0,538,0,3902,453
2018-07-09 17:00:00-04:00,0,11774,5284,0,534,0,3992,437
2018-07-09 18:00:00-04:00,0,11914,5238,0,531,0,4180,500
2018-07-09 19:00:00-04:00,0,11963,5232,0,524,0,3973,488
2018-07-09 20:00:00-04:00,0,11840,5231,0,516,0,3795,544
2018-07-09 21:00:00-04:00,0,10660,5207,0,513,0,3517,746
2018-07-09 22:00:00-04:00,0,9373,5182,0,510,0,3485,905
2018-07-09 23:00:00-04:00,0,8113,5180,0,472,0,3351,908
2018-07-10 00:00:00-04:00,0,6827,5158,0,464,0,3203,846
2018-07-10 01:00:00-04:00,0,5902,5182,0,432,0,2235,820
2018-07-10 02:00:00-04:00,0,5242,5186,0,433,0,2068,737
2018-07-10 03:00:00-04:00,0,4909,5086,0,404,0,1910,627
2018-07-10 04:00:00-04:00,0,4712,5077,0,403,0,1987,554
2018-07-10 05:00:00-04:00,0,4826,5070,0,401,0,2199,514
2018-07-10 06:00:00-04:00,0,5259,5091,0,404,0,2394,401
2018-07-10 07:00:00-04:00,0,6190,5204,0,426,0,2663,308
2018-07-10 08:00:00-04:00,0,7212,5217,0,498,0,3009,241
2018-07-10 09:00:00-04:00,0,8199,5224,0,490,0,3138,185
2018-07-10 10:00:00-04:00,0,9154,5235,0,570,0,3251,173
2018-07-10 11:00:00-04:00,0,10555,5243,0,578,0,3298,138
2018-07-10 12:00:00-04:00,0,11721,5273,0,584,0,3314,116
2018-07-10 13:00:00-04:00,0,12679,5258,0,596,0,3631,139
2018-07-10 14:00:00-04:00,0,13226,5259,0,623,0,3750,256
2018-07-10 15:00:00-04:00,0,13855,5251,0,695,0,4263,256
2018-07-10 16:00:00-04:00,0,14152,5239,389,521,0,4284,250
2018-07-10 17:00:00-04:00,0,14126,5238,531,818,0,4181,304
2018-07-10 18:00:00-04:00,0,13802,5239,541,854,0,4246,394
2018-07-10 19:00:00-04:00,0,13825,5243,524,865,0,4159,298
2018-07-10 20:00:00-04:00,0,13170,5242,462,868,0,3639,196
2018-07-10 21:00:00-04:00,0,12238,5224,358,770,0,3462,189
2018-07-10 22:00:00-04:00,0,11700,5211,0,978,0,3500,144
2018-07-10 23:00:00-04:00,0,10017,5204,0,826,0,3411,125
2018-07-11 00:00:00-04:00,0,8606,5202,0,669,0,3365,137
2018-07-11 01:00:00-04:00,0,7113,5206,0,622,0,2889,133
2018-07-11 02:00:00-04:00,0,6390,5182,0,621,0,2723,109
2018-07-11 03:00:00-04:00,0,5919,5077,0,606,0,2483,125
2018-07-11 04:00:00-04:00,0,5651,5065,0,605,0,2327,137
2018-07-11 05:00:00-04:00,0,5665,5067,0,609,0,2255,156
2018-07-11 06:00:00-04:00,0,5705,5073,0,606,0,2451,110
2018-07-11 07:00:00-04:00,0,6661,5192,0,616,0,2696,75
2018-07-11 08:00:00-04:00,0,8019,5193,0,633,0,3187,34
2018-07-11 09:00:00-04:00,0,9274,5192,0,807,0,3339,12
2018-07-11 10:00:00-04:00,0,9997,5183,0,1068,0,3334,11
2018-07-11 11:00:00-04:00,0,10912,5195,0,1129,0,3432,45
2018-07-11 12:00:00-04:00,0,11394,5207,0,1181,0,3477,113
2018-07-11 13:00:00-04:00,0,11784,5224,409,826,0,3507,114
2018-07-11 14:00:00-04:00,0,12107,5225,422,815,0,3636,108
2018-07-11 15:00:00-04:00,0,12605,5218,420,814,0,3836,103
2018-07-11 16:00:00-04:00,0,12863,5220,420,817,0,3944,127
2018-07-11 17:00:00-04:00,0,13168,5226,464,815,0,3940,133
2018-07-11 18:00:00-04:00,0,13030,5237,446,808,0,4133,141
2018-07-11 19:00:00-04:00,0,12281,5243,448,800,0,3918,131
2018-07-11 20:00:00-04:00,0,11587,5224,424,797,0,3561,72
2018-07-11 21:00:00-04:00,0,11059,5214,0,1150,0,3369,52
2018-07-11 22:00:00-04:00,0,10158,5220,0,1132,0,3130,50
2018-07-11 23:00:00-04:00,0,8458,5222,0,1085,0,2843,46
2018-07-12 00:00:00-04:00,0,7393,5246,0,735,0,2324,42
2018-07-12 01:00:00-04:00,0,6492,5247,0,628,0,2265,18
2018-07-12 02:00:00-04:00,0,5598,5208,0,588,0,2133,7
2018-07-12 03:00:00-04:00,0,5176,4977,0,610,0,1942,3
2018-07-12 04:00:00-04:00,0,5004,4945,0,600,0,2019,0
2018-07-12 05:00:00-04:00,0,4872,4945,0,598,0,1995,0
2018-07-12 06:00:00-04:00,0,5184,5006,0,607,0,1978,13
2018-07-12 07:00:00-04:00,0,6192,5215,0,634,0,2334,30
2018-07-12 08:00:00-04:00,0,6909,5200,0,625,0,2910,59
2018-07-12 09:00:00-04:00,0,7617,5198,0,752,0,3286,36
2018-07-12 10:00:00-04:00,0,8043,5159,0,1038,0,3196,56
2018-07-12 11:00:00-04:00,0,8341,5169,0,1136,0,3321,98
2018-07-12 12:00:00-04:00,0,8724,5197,0,1185,0,3398,91
2018-07-12 13:00:00-04:00,0,9361,5207,0,1197,0,3438,51
2018-07-12 14:00:00-04:00,0,9732,5241,0,1197,0,3411,35
2018-07-12 15:00:00-04:00,0,10020,5249,0,1097,0,3486,33
2018-07-12 16:00:00-04:00,0,10269,5234,0,1181,0,3571,17
2018-07-12 17:00:00-04:00,0,10888,5242,0,1191,0,3591,10
2018-07-12 18:00:00-04:00,0,11350,5251,0,1205,0,3597,6
2018-07-12 19:00:00-04:00,0,11324,5250,0,1193,0,3529,11
2018-07-12 20:00:00-04:00,0,10679,5240,0,1186,0,3431,13
2018-07-12 21:00:00-04:00,0,9893,5255,0,1174,0,3200,18
2018-07-12 22:00:00-04:00,0,9080,5252,0,1169,0,3247,26
2018-07-12 23:00:00-04:00,0,7958,5232,0,1138,0,2763,16
2018-07-13 00:00:00-04:00,0,7014,5226,0,1123,0,2453,11
2018-07-13 01:00:00-04:00,0,6349,5240,0,878,0,2097,43
2018-07-13 02:00:00-04:00,0,5615,5249,0,476,0,2083,70
2018-07-13 03:00:00-04:00,0,4964,5128,0,431,0,1921,73
2018-07-13 04:00:00-04:00,0,4741,5114,0,424,0,1878,80
2018-07-13 05:00:00-04:00,0,4773,5123,0,444,0,1964,72
2018-07-13 06:00:00-04:00,0,4882,5123,0,466,0,2001,64
2018-07-13 07:00:00-04:00,0,5789,5232,0,455,0,2554,57
2018-07-13 08:00:00-04:00,0,6550,5179,0,465,0,3296,73
2018-07-13 09:00:00-04:00,0,7479,5204,0,482,0,3396,32
2018-07-13 10:00:00-04:00,0,8793,5245,0,492,0,3381,3
2018-07-13 11:00:00-04:00,0,9876,5254,0,540,0,3322,0
2018-07-13 12:00:00-04:00,0,10165,5257,0,548,0,3335,0
2018-07-13 13:00:00-04:00,0,10583,5285,0,546,0,3338,9
2018-07-13 14:00:00-04:00,0,10989,5287,0,575,0,3510,12
2018-07-13 15:00:00-04:00,0,11472,5372,0,580,0,3589,24
2018-07-13 16:00:00-04:00,0,11642,5382,0,622,0,3566,28
2018-07-13 17:00:00-04:00,0,11502,5366,0,627,0,3621,42
2018-07-13 18:00:00-04:00,0,11553,5401,0,625,0,3717,48
2018-07-13 19:00:00-04:00,0,11428,5365,0,567,0,3546,34
2018-07-13 20:00:00-04:00,0,10769,5301,0,552,0,3291,41
2018-07-13 21:00:00-04:00,0,9657,5264,0,536,0,3274,65
2018-07-13 22:00:00-04:00,0,8997,5230,0,523,0,3474,120
2018-07-13 23:00:00-04:00,0,7769,5227,0,484,0,3312,248
2018-07-14 00:00:00-04:00,0,7296,5224,0,478,0,3083,319
2018-07-14 01:00:00-04:00,0,6318,5263,0,473,0,2202,392
2018-07-14 02:00:00-04:00,0,5398,5249,0,441,0,2086,482
2018-07-14 03:00:00-04:00,0,4958,5120,0,418,0,1987,498
2018-07-14 04:00:00-04:00,0,4813,5017,0,414,0,1940,516
2018-07-14 05:00:00-04:00,0,4828,4995,0,410,0,1904,526
2018-07-14 06:00:00-04:00,0,4950,5101,0,416,0,1962,431
2018-07-14 07:00:00-04:00,0,5405,5109,0,429,0,1947,360
2018-07-14 08:00:00-04:00,0,5687,5224,0,441,0,2241,341
2018-07-14 09:00:00-04:00,0,6238,5259,0,470,0,2883,244
2018-07-14 10:00:00-04:00,0,6918,5244,0,493,0,2977,192
2018-07-14 11:00:00-04:00,0,7453,5224,0,497,0,3307,183
2018-07-14 12:00:00-04:00,0,8515,5219,0,544,0,3498,126
2018-07-14 13:00:00-04:00,0,9439,5227,0,557,0,3443,166
2018-07-14 14:00:00-04:00,0,9835,5227,0,555,0,3225,217
2018-07-14 15:00:00-04:00,0,10144,5255,0,563,0,3359,187
2018-07-14 16:00:00-04:00,0,10210,5247,0,600,0,3571,185
2018-07-14 17:00:00-04:00,0,10341,5240,389,210,0,3795,204
2018-07-14 18:00:00-04:00,0,10828,5321,404,207,0,3490,268
2018-07-14 19:00:00-04:00,0,10626,5238,398,196,0,3493,197
2018-07-14 20:00:00-04:00,0,10215,5241,394,196,0,3319,134
2018-07-14 21:00:00-04:00,0,9820,5243,0,550,0,3120,144
2018-07-14 22:00:00-04:00,0,9381,5239,0,533,0,3257,131
2018-07-14 23:00:00-04:00,0,8375,5237,0,473,0,2868,190
2018-07-15 00:00:00-04:00,0,7784,5230,0,473,0,2465,227
2018-07-15 01:00:00-04:00,0,6628,5250,0,474,0,2058,295
2018-07-15 02:00:00-04:00,0,5886,5215,0,472,0,2145,315
2018-07-15 03:00:00-04:00,0,5500,5080,0,437,0,2089,297
2018-07-15 04:00:00-04:00,0,5280,5094,0,430,0,2051,241
2018-07-15 05:00:00-04:00,0,5093,4980,0,403,0,1920,254
2018-07-15 06:00:00-04:00,0,5057,4968,0,404,0,1875,229
2018-07-15 07:00:00-04:00,0,5675,5015,0,454,0,1835,139
2018-07-15 08:00:00-04:00,0,5893,5234,0,458,0,2091,163
2018-07-15 09:00:00-04:00,0,6254,5238,0,553,0,2563,155
2018-07-15 10:00:00-04:00,0,7161,5208,0,665,0,2723,89
2018-07-15 11:00:00-04:00,0,7684,5217,0,682,0,2907,46
2018-07-15 12:00:00-04:00,0,8294,5221,0,705,0,3016,23
2018-07-15 13:00:00-04:00,0,8912,5226,0,767,0,3123,22
2018-07-15 14:00:00-04:00,0,9121,5217,0,894,0,3286,17
2018-07-15 15:00:00-04:00,0,9699,5201,0,1111,0,3529,35
2018-07-15 16:00:00-04:00,0,10301,5212,0,1029,0,3546,58
2018-07-15 17:00:00-04:00,0,10692,5208,0,1014,0,3939,68
2018-07-15 18:00:00-04:00,0,11452,5309,0,1158,0,3680,59
2018-07-15 19:00:00-04:00,0,11486,5230,0,1225,0,3783,33
2018-07-15 20:00:00-04:00,0,11454,5225,0,1218,0,3605,20
2018-07-15 21:00:00-04:00,0,10914,5233,0,1182,0,3145,35
2018-07-15 22:00:00-04:00,0,10334,5228,0,1203,0,3255,19
2018-07-15 23:00:00-04:00,0,9030,5253,0,1172,0,2860,0
2018-07-16 00:00:00-04:00,0,8092,5228,0,1130,0,2603,0
2018-07-16 01:00:00-04:00,0,7024,5225,0,816,0,2214,3
2018-07-16 02:00:00-04:00,0,6233,5133,0,622,0,2058,5
2018-07-16 03:00:00-04:00,0,6029,5152,0,619,0,2064,21
2018-07-16 04:00:00-04:00,0,5899,5084,0,590,0,2013,38
2018-07-16 05:00:00-04:00,0,5853,4986,0,592,0,1966,100
2018-07-16 06:00:00-04:00,0,6121,5202,0,590,0,2059,95
2018-07-16 07:00:00-04:00,0,7207,5242,0,631,0,2314,106
2018-07-16 08:00:00-04:00,0,8144,5224,0,658,0,2965,78
2018-07-16 09:00:00-04:00,0,9426,5249,0,810,0,3117,21
2018-07-16 10:00:00-04:00,0,11098,5223,0,1098,0,3422,5
2018-07-16 11:00:00-04:00,0,12341,5231,0,1142,0,3546,3
2018-07-16 12:00:00-04:00,0,13471,5239,0,1213,0,3806,18
2018-07-16 13:00:00-04:00,0,13966,5241,370,871,0,4269,40
2018-07-16 14:00:00-04:00,0,14423,5246,388,876,0,4327,64
2018-07-16 15:00:00-04:00,0,15101,5442,472,908,0,3803,96
2018-07-16 16:00:00-04:00,0,15476,5445,523,903,0,3972,118
2018-07-16 17:00:00-04:00,0,15843,5475,544,902,0,3999,111
2018-07-16 18:00:00-04:00,0,15790,5444,543,890,0,3877,84
2018-07-16 19:00:00-04:00,0,15241,5429,539,899,0,3874,72
2018-07-16 20:00:00-04:00,0,14672,5356,485,890,0,3782,91
2018-07-16 21:00:00-04:00,0,14436,5259,0,1254,0,3629,98
2018-07-16 22:00:00-04:00,0,13752,5246,0,1221,0,3207,282
2018-07-16 23:00:00-04:00,0,11965,5258,0,1164,0,2945,407
2018-07-17 00:00:00-04:00,0,10016,5276,0,1122,0,2654,494
2018-07-17 01:00:00-04:00,0,8323,5270,0,914,0,2314,592
